"",BBK01.TSD303O,BBK01.TSD303O_FLAGS,BBK01.TSD302,BBK01.TSD302_FLAGS,BBK01.TSD304,BBK01.TSD304_FLAGS,BBK01.TSD305,BBK01.TSD305_FLAGS,BBK01.TSD306,BBK01.TSD306_FLAGS,BBK01.TS5379O,BBK01.TS5379O_FLAGS,BBK01.TS1353,BBK01.TS1353_FLAGS,BBK01.TZ5353O,BBK01.TZ5353O_FLAGS,BBK01.TZ4952,BBK01.TZ4952_FLAGS,BBK01.TZ4954,BBK01.TZ4954_FLAGS,BBK01.TZ4955,BBK01.TZ4955_FLAGS,BBK01.TZ4956,BBK01.TZ4956_FLAGS,BBK01.TZ5379O,BBK01.TZ5379O_FLAGS,BBK01.TZ1303,BBK01.TZ1303_FLAGS,BBK01.TS5303O,BBK01.TS5303O_FLAGS,BBK01.AY4952,BBK01.AY4952_FLAGS,BBK01.AY4954,BBK01.AY4954_FLAGS,BBK01.AY4955,BBK01.AY4955_FLAGS,BBK01.AY4956,BBK01.AY4956_FLAGS,BBK01.TS5329O,BBK01.TS5329O_FLAGS,BBK01.TS1303,BBK01.TS1303_FLAGS
2004-04,1506.4,,1396.5,,653.3,,237.5,,505.7,,110.0,,6260.9,,-1.0,,0.1,,5.7,,-7.0,,1.4,,-1.2,,26.9,,74.29179,,74.19104,,78.55239,,37.94565,,118.73634,,75.78800,,66.58254,
2004-05,1508.1,,1398.7,,649.2,,242.4,,507.1,,109.5,,6265.0,,2.0,,2.5,,-3.9,,5.0,,1.4,,-0.4,,7.9,,74.39111,,74.32136,,78.07999,,38.74510,,119.05971,,75.48542,,66.66639,
2004-06,1504.8,,1395.6,,650.8,,237.0,,507.8,,109.2,,6315.0,,-3.4,,-3.1,,1.1,,-5.0,,0.7,,-0.3,,46.4,,74.22385,,74.15451,,78.21751,,37.94322,,119.23224,,75.31236,,67.16071,
2004-07,1510.4,,1398.0,,649.9,,239.2,,508.9,,112.4,,6354.3,,5.4,,2.3,,-0.6,,1.8,,1.1,,3.1,,38.6,,74.49139,,74.27778,,78.14581,,38.23279,,119.49221,,77.45238,,67.57073,
2004-08,1511.8,,1402.4,,654.5,,237.8,,510.1,,109.4,,6375.3,,1.6,,4.5,,4.7,,-1.3,,1.2,,-3.0,,21.6,,74.56867,,74.51948,,78.70927,,38.02353,,119.76721,,75.39693,,67.80021,
2004-09,1516.9,,1409.0,,663.9,,234.2,,510.9,,108.0,,6417.4,,5.4,,6.9,,9.7,,-3.6,,0.8,,-1.5,,45.4,,74.83566,,74.88824,,79.87295,,37.45519,,119.95993,,74.34412,,68.28304,
2004-10,1516.5,,1408.9,,661.4,,235.1,,512.4,,107.6,,6461.3,,-0.1,,0.3,,-2.3,,1.0,,1.5,,-0.3,,46.1,,74.83246,,74.90254,,79.60144,,37.62179,,120.30835,,74.11415,,68.77364,
2004-11,1518.6,,1411.7,,671.4,,226.6,,513.7,,106.9,,6484.7,,3.4,,4.0,,11.0,,-8.4,,1.3,,-0.6,,29.1,,74.99984,,75.11456,,80.93097,,36.28001,,120.61959,,73.70356,,69.08368,
2004-12,1515.4,,1411.1,,653.1,,242.7,,515.3,,104.3,,6540.4,,-2.7,,-0.2,,-18.1,,16.3,,1.6,,-2.5,,62.2,,74.86561,,75.10397,,78.75296,,38.89184,,120.98644,,71.96697,,69.74669,
2005-01,1532.8,,1426.6,,676.7,,233.5,,516.5,,106.1,,6573.5,,16.6,,14.8,,23.1,,-9.5,,1.2,,1.7,,27.6,,75.68402,,75.89420,,81.54365,,37.36775,,121.27213,,73.15265,,70.04109,
2005-02,1541.3,,1430.1,,683.0,,230.6,,516.5,,111.3,,6608.1,,2.7,,3.7,,6.5,,-2.8,,0.0,,-1.0,,26.4,,75.81833,,76.09115,,82.32356,,36.92711,,121.26818,,72.47586,,70.32161,
2005-03,1535.3,,1427.8,,685.0,,226.0,,516.7,,107.6,,6628.9,,-6.0,,-2.2,,2.4,,-4.1,,-0.5,,-3.7,,20.1,,75.52447,,75.97223,,82.60677,,36.27383,,121.14959,,70.04002,,70.53567,
2005-04,1546.0,,1436.1,,687.5,,231.2,,517.4,,109.9,,6682.2,,10.6,,8.2,,2.5,,5.1,,0.6,,2.4,,52.7,,76.04594,,76.41047,,82.90625,,37.09514,,121.29844,,71.58011,,71.09621,
2005-05,1552.5,,1444.7,,695.6,,231.1,,518.0,,107.9,,6731.0,,5.7,,7.8,,7.5,,-0.3,,0.6,,-2.2,,42.5,,76.32558,,76.82783,,83.81611,,37.04057,,121.44824,,70.17432,,71.54796,
2005-06,1562.7,,1451.1,,703.5,,229.7,,517.9,,111.7,,6807.2,,9.7,,6.1,,7.8,,-1.5,,-0.2,,3.6,,67.3,,76.80437,,77.15308,,84.75297,,36.80099,,121.40974,,72.53116,,72.22966,
2005-07,1572.6,,1459.6,,712.3,,228.8,,518.5,,113.0,,6876.1,,10.0,,8.6,,8.8,,-0.9,,0.7,,1.3,,69.0,,77.29545,,77.61290,,85.81595,,36.66374,,121.56946,,73.40404,,72.96160,
2005-08,1580.6,,1463.7,,717.0,,227.9,,518.7,,116.9,,6910.9,,8.0,,4.0,,4.7,,-0.8,,0.2,,3.9,,35.9,,77.68639,,77.82681,,86.37905,,36.53319,,121.60781,,75.95759,,73.34222,
2005-09,1582.0,,1468.2,,719.2,,229.6,,519.4,,113.7,,6972.3,,1.2,,4.4,,2.0,,1.7,,0.7,,-3.3,,60.8,,77.74292,,78.06082,,86.62535,,36.79855,,121.77225,,73.84565,,73.98764,
2005-10,1590.4,,1473.6,,723.2,,231.1,,519.3,,116.9,,6991.0,,8.4,,5.3,,4.5,,0.9,,-0.1,,3.1,,14.5,,78.15631,,78.34117,,87.16551,,36.94527,,121.74255,,75.88417,,74.14082,
2005-11,1588.3,,1472.7,,719.9,,233.4,,519.4,,115.6,,7026.0,,-2.8,,-1.2,,-3.5,,2.2,,0.1,,-1.6,,19.0,,78.01945,,78.27923,,86.74496,,37.29315,,121.77676,,74.83215,,74.34132,
2005-12,1591.4,,1477.6,,722.9,,236.2,,518.4,,113.8,,7087.7,,3.1,,4.9,,3.0,,2.9,,-1.0,,-1.8,,46.1,,78.17404,,78.53996,,87.11121,,37.75114,,121.54231,,73.69396,,74.82698,
2006-01,1598.4,,1485.9,,725.8,,242.8,,517.4,,112.4,,7118.4,,7.1,,8.8,,3.2,,6.7,,-1.1,,-1.7,,42.5,,78.52228,,79.00703,,87.49396,,38.81897,,121.29123,,72.59457,,75.27526,
2006-02,1598.4,,1487.7,,724.9,,246.4,,516.4,,110.7,,7171.6,,-0.3,,1.4,,-1.2,,3.5,,-0.9,,-1.8,,50.7,,78.50543,,79.08216,,87.35122,,39.38254,,121.07385,,71.46057,,75.81102,
2006-03,1616.2,,1498.6,,734.6,,249.2,,514.9,,117.6,,7223.8,,18.2,,11.3,,10.0,,2.9,,-1.6,,7.0,,63.1,,79.40171,,79.68177,,88.55198,,39.84139,,120.70921,,75.95840,,76.47811,
2006-04,1631.6,,1517.1,,743.6,,259.8,,513.7,,114.5,,7306.3,,15.9,,18.9,,9.4,,10.7,,-1.2,,-3.0,,86.5,,80.18365,,80.68905,,89.68296,,41.56019,,120.43083,,74.00277,,77.39421,
2006-05,1624.8,,1505.0,,737.5,,256.5,,511.1,,119.8,,7347.1,,1.8,,-2.7,,3.0,,-3.1,,-2.6,,4.6,,47.5,,80.27422,,80.54460,,90.04232,,41.06331,,119.82368,,76.94841,,77.89825,
2006-06,1642.4,,1523.1,,747.7,,266.0,,509.5,,119.2,,7385.9,,6.9,,9.0,,1.2,,9.4,,-1.6,,-2.1,,42.3,,80.61551,,81.02646,,90.18807,,42.57566,,119.43990,,75.60193,,78.34660,
2006-07,1637.5,,1520.8,,746.1,,268.4,,506.3,,116.6,,7402.8,,-4.8,,-2.2,,-1.5,,2.4,,-3.1,,-2.6,,20.5,,80.37769,,80.90777,,90.00355,,42.96487,,118.70550,,73.94468,,78.56438,
2006-08,1642.8,,1520.7,,742.3,,275.8,,502.7,,122.0,,7475.9,,4.8,,-0.6,,-4.4,,7.4,,-3.6,,5.4,,63.9,,80.61414,,80.87697,,89.47820,,44.14931,,117.85606,,77.36574,,79.24134,
2006-09,1649.9,,1525.7,,738.2,,288.0,,499.5,,124.2,,7574.9,,7.9,,4.8,,-4.2,,12.1,,-3.2,,3.1,,88.3,,81.00068,,81.13070,,88.97475,,46.09325,,117.10720,,79.33529,,80.17771,
2006-10,1642.6,,1523.1,,732.2,,295.4,,495.6,,119.5,,7595.0,,-7.2,,-2.6,,-6.1,,7.4,,-3.9,,-4.7,,23.1,,80.64479,,80.99378,,88.24226,,47.28299,,116.18585,,76.34864,,80.42220,
2006-11,1651.2,,1536.5,,741.1,,304.4,,490.9,,114.7,,7647.6,,9.3,,14.0,,9.4,,9.2,,-4.6,,-4.6,,74.7,,81.10373,,81.73760,,89.37434,,48.75951,,115.10033,,73.38379,,81.21333,
2006-12,1670.2,,1554.2,,756.8,,310.4,,487.0,,116.0,,7756.4,,19.0,,17.7,,15.7,,6.0,,-4.0,,1.3,,104.3,,82.03682,,82.67929,,91.26317,,49.71920,,114.17354,,74.21230,,82.31965,
2007-01,1680.0,,1559.5,,756.8,,321.8,,480.9,,120.5,,7837.3,,9.4,,5.0,,-0.2,,11.3,,-6.2,,4.4,,64.1,,82.49637,,82.94272,,91.24422,,51.52299,,112.73112,,77.02979,,82.99982,
2007-02,1686.5,,1563.5,,757.8,,329.4,,476.3,,123.0,,7891.9,,7.3,,4.3,,1.2,,7.7,,-4.6,,3.0,,58.2,,82.85474,,83.17068,,91.38775,,52.75288,,111.65601,,78.95525,,83.61665,
2007-03,1703.6,,1576.5,,763.3,,339.6,,473.6,,127.1,,8010.9,,17.3,,13.2,,5.6,,10.3,,-2.7,,4.2,,121.9,,83.70605,,83.87133,,92.06368,,54.40246,,111.01518,,81.62346,,84.90799,
2007-04,1708.3,,1585.4,,761.1,,354.1,,470.1,,122.8,,8037.3,,5.7,,8.8,,-2.4,,14.7,,-3.4,,-3.1,,34.5,,83.98626,,84.34185,,91.77354,,56.75110,,110.21530,,79.60669,,85.27376,
2007-05,1715.8,,1590.7,,768.0,,356.2,,466.6,,125.0,,8130.2,,7.3,,5.1,,6.7,,2.0,,-3.5,,2.2,,86.2,,84.34497,,84.61534,,92.58140,,57.06635,,109.38861,,81.00328,,86.18722,
2007-06,1743.1,,1613.0,,775.6,,373.9,,463.5,,130.1,,8204.9,,26.1,,22.3,,7.7,,17.8,,-3.1,,3.8,,72.8,,85.62757,,85.80255,,93.50821,,59.91093,,108.65671,,83.44693,,86.95890,
2007-07,1758.8,,1624.7,,786.1,,380.1,,458.5,,134.1,,8289.7,,15.3,,12.0,,10.7,,6.3,,-5.0,,3.3,,87.5,,86.37840,,86.43823,,94.79246,,60.91896,,107.48599,,85.58551,,87.88649,
2007-08,1768.8,,1640.0,,780.9,,403.7,,455.5,,128.8,,8342.2,,11.6,,15.1,,-5.4,,23.5,,-3.0,,-3.5,,54.6,,86.94819,,87.24082,,94.14344,,64.68282,,106.77868,,83.36158,,88.46557,
2007-09,1791.5,,1662.9,,788.8,,421.7,,452.5,,128.6,,8418.9,,23.8,,23.8,,8.3,,18.4,,-3.0,,0.1,,87.3,,88.11884,,88.50488,,95.14819,,67.62844,,106.08618,,83.39525,,89.39157,
2007-10,1787.4,,1662.4,,777.8,,436.1,,448.5,,125.1,,8539.7,,-1.9,,-0.4,,-10.7,,14.4,,-4.0,,-1.5,,100.8,,88.02677,,88.48583,,93.85472,,69.93798,,105.14016,,82.41317,,90.46149,
2007-11,1821.8,,1686.0,,789.8,,450.4,,445.8,,135.8,,8625.6,,34.1,,23.6,,12.2,,14.0,,-2.7,,10.5,,89.2,,89.70675,,89.74023,,95.32862,,72.18529,,104.51611,,89.36253,,91.40601,
2007-12,1849.3,,1718.5,,785.9,,486.7,,445.9,,130.8,,8649.8,,27.3,,32.3,,-4.1,,36.3,,0.1,,-5.0,,35.7,,91.05343,,91.45989,,94.83166,,78.00675,,104.54079,,86.09967,,91.78467,
2008-01,1870.5,,1726.9,,790.8,,495.1,,441.0,,143.7,,8795.6,,20.1,,7.1,,4.3,,7.7,,-5.0,,13.0,,81.2,,92.04447,,91.83963,,95.35504,,79.24870,,103.38011,,94.65040,,92.64655,
2008-02,1889.8,,1746.4,,788.3,,520.2,,437.9,,143.4,,8846.3,,19.9,,20.0,,-2.2,,25.2,,-3.1,,-0.1,,56.2,,93.02267,,92.90073,,95.09232,,83.28292,,102.65949,,94.60231,,93.23853,
2008-03,1898.0,,1758.6,,798.3,,523.4,,436.9,,139.4,,8870.1,,9.5,,13.2,,10.6,,3.5,,-1.0,,-3.7,,27.4,,93.48783,,93.60063,,96.37315,,83.84482,,102.43207,,92.15718,,93.52745,
2008-04,1910.1,,1764.0,,785.1,,543.9,,435.0,,146.1,,8945.9,,12.0,,5.3,,-13.3,,20.6,,-1.9,,6.7,,74.6,,94.07773,,93.88411,,94.76424,,87.14157,,101.98078,,96.55367,,94.31395,
2008-05,1920.9,,1777.7,,788.4,,555.7,,433.6,,143.2,,9016.5,,7.8,,11.8,,1.4,,11.8,,-1.4,,-4.0,,68.0,,94.46185,,94.51048,,94.93360,,89.02714,,101.65157,,93.92977,,95.03067,
2008-06,1931.2,,1785.1,,794.7,,557.9,,432.5,,146.1,,9039.4,,10.9,,7.8,,6.5,,2.5,,-1.1,,3.0,,29.9,,94.99620,,94.92777,,95.71039,,89.42247,,101.40071,,95.90847,,95.34592,
2008-07,1942.3,,1796.8,,779.2,,589.6,,428.1,,145.4,,9107.5,,10.9,,11.6,,-15.5,,31.6,,-4.5,,-0.7,,63.0,,95.53458,,95.54659,,93.84151,,94.49176,,100.35162,,95.45416,,96.01036,
2008-08,1952.1,,1808.4,,783.2,,599.5,,425.7,,143.6,,9142.5,,7.6,,9.9,,3.1,,9.1,,-2.3,,-2.3,,23.9,,95.90776,,96.07175,,94.21062,,95.95444,,99.80897,,93.95172,,96.26214,
2008-09,1968.6,,1821.8,,796.0,,602.7,,423.1,,146.9,,9222.1,,14.8,,12.0,,12.2,,2.4,,-2.6,,2.8,,70.4,,96.63554,,96.70892,,95.67502,,96.34412,,99.19621,,95.79561,,97.00355,
2008-10,2012.5,,1866.1,,826.1,,617.7,,422.3,,146.3,,9369.7,,38.5,,40.0,,27.8,,13.0,,-0.8,,-1.4,,118.7,,98.52771,,98.83071,,99.01087,,98.42273,,99.01186,,94.86740,,98.25154,
2008-11,2032.5,,1870.9,,817.9,,630.5,,422.5,,161.7,,9385.2,,24.2,,7.0,,-8.1,,15.1,,0.1,,17.2,,19.7,,99.71355,,99.20403,,98.03716,,100.82156,,99.03930,,106.00119,,98.45784,
2008-12,2023.3,,1861.9,,828.7,,608.3,,425.0,,161.3,,9402.0,,-5.4,,-5.8,,12.2,,-20.5,,2.5,,0.4,,35.7,,99.45034,,98.89679,,99.50231,,97.54139,,99.62439,,106.28249,,98.83426,
2009-01,2043.6,,1894.9,,889.8,,576.7,,428.4,,148.7,,9407.2,,17.6,,30.9,,60.0,,-32.5,,3.4,,-13.3,,-59.6,,100.31520,,100.54033,,106.71030,,92.32737,,100.42796,,97.48892,,98.20988,
2009-02,2055.9,,1901.1,,909.5,,559.2,,432.4,,154.8,,9441.6,,12.6,,6.2,,19.5,,-17.4,,4.1,,6.4,,35.8,,100.93169,,100.86781,,109.05446,,89.53736,,101.37784,,101.67710,,98.58336,
2009-03,2036.2,,1886.5,,908.8,,541.7,,436.0,,149.7,,9405.7,,-18.2,,-13.5,,0.2,,-17.3,,3.6,,-4.7,,-25.6,,100.03624,,100.15191,,109.07649,,86.77203,,102.22045,,98.55936,,98.31644,
2009-04,2052.9,,1896.6,,924.0,,533.3,,439.3,,156.3,,9453.0,,16.8,,10.2,,31.9,,-25.6,,4.0,,6.5,,48.5,,100.85965,,100.69421,,112.90040,,82.66742,,103.15349,,102.86954,,98.82350,
2009-05,2040.3,,1881.6,,926.0,,513.2,,442.5,,158.7,,9420.8,,-11.0,,-13.9,,2.5,,-19.6,,3.1,,3.0,,-11.5,,100.32075,,99.95503,,113.20803,,79.63265,,103.88990,,104.81402,,98.70507,
2009-06,2024.9,,1875.2,,944.2,,483.6,,447.3,,149.7,,9422.0,,-14.7,,-6.2,,18.5,,-29.6,,4.9,,-8.5,,8.9,,99.59699,,99.62572,,115.47048,,75.04418,,105.03182,,99.18693,,98.79882,
2009-07,2010.1,,1867.6,,953.5,,461.6,,452.4,,142.5,,9431.0,,-14.7,,-7.6,,9.3,,-21.9,,5.1,,-7.2,,8.0,,98.87241,,99.22402,,116.60599,,71.64135,,106.22494,,94.43597,,98.88261,
2009-08,1994.4,,1865.3,,967.8,,439.7,,457.8,,129.1,,9386.0,,-15.4,,-2.0,,14.4,,-21.8,,5.4,,-13.4,,-43.6,,98.11442,,99.11584,,118.36687,,68.25130,,107.49485,,85.57378,,98.42581,
2009-09,2000.4,,1861.3,,983.5,,416.1,,461.7,,139.1,,9410.3,,6.8,,-3.4,,16.1,,-23.4,,3.9,,10.2,,33.1,,98.45033,,98.93767,,120.33572,,64.62503,,108.41303,,92.32303,,98.77306,
2009-10,1999.0,,1861.3,,1009.4,,385.4,,466.5,,137.7,,9385.4,,-0.9,,0.4,,26.1,,-30.4,,4.7,,-1.3,,-22.9,,98.40416,,98.95941,,123.52644,,59.90251,,109.52581,,91.42898,,98.53241,
2009-11,1991.6,,1856.5,,1014.1,,371.8,,470.6,,135.1,,9356.0,,-7.1,,-4.6,,4.9,,-13.5,,4.1,,-2.5,,-28.2,,98.05589,,98.71703,,124.12126,,57.79812,,110.49298,,89.75820,,98.23637,
2009-12,1987.6,,1850.9,,1011.2,,365.0,,474.7,,136.8,,9346.9,,-5.1,,-6.5,,-3.5,,-7.0,,4.1,,1.4,,29.6,,97.80690,,98.37214,,123.68854,,56.70649,,111.44873,,90.70766,,98.53003,
2010-01,1993.4,,1869.1,,1043.9,,346.4,,478.8,,124.3,,9332.2,,4.7,,17.5,,32.2,,-18.8,,4.2,,-12.8,,-19.2,,98.04029,,99.30262,,127.62264,,53.78160,,112.42785,,82.24185,,98.32799,
2010-02,2006.3,,1872.8,,1047.4,,342.2,,483.2,,133.5,,9330.3,,7.8,,-1.3,,3.2,,-8.8,,4.3,,9.1,,-10.9,,98.42303,,99.23467,,128.00819,,52.42060,,113.44524,,88.23813,,98.21279,
2010-03,1996.2,,1864.6,,1035.2,,343.2,,486.1,,131.6,,9331.6,,-10.8,,-8.4,,-12.3,,0.9,,3.0,,-2.3,,-0.4,,97.89552,,98.78879,,126.50340,,52.56560,,114.13781,,86.69259,,98.20899,
2010-04,2029.3,,1883.8,,1074.9,,319.8,,489.2,,145.5,,9375.6,,31.7,,17.9,,39.5,,-24.6,,3.1,,13.7,,36.7,,99.44771,,99.73877,,131.32435,,48.79773,,114.86086,,95.72805,,98.59419,
2010-05,2041.8,,1890.7,,1086.1,,312.5,,492.2,,151.1,,9388.4,,9.9,,5.0,,10.0,,-7.9,,2.9,,4.9,,-3.1,,99.93346,,100.00524,,132.54014,,47.59805,,115.55184,,98.93910,,98.56171,
2010-06,1960.5,,1895.5,,1089.7,,311.6,,494.2,,64.9,,9234.8,,5.3,,4.4,,1.6,,0.8,,2.1,,0.9,,31.0,,100.20615,,100.23712,,132.72948,,47.71410,,116.03816,,100.44109,,98.89195,
2010-07,1958.0,,1899.9,,1093.9,,307.8,,498.3,,58.1,,9232.3,,-0.7,,5.7,,4.9,,-3.2,,4.0,,-6.4,,7.2,,100.16858,,100.53791,,133.32610,,47.21712,,116.98587,,90.50343,,98.96912,
2010-08,1964.5,,1907.6,,1096.8,,310.0,,500.7,,56.9,,9264.5,,5.5,,6.9,,2.6,,1.8,,2.5,,-1.5,,30.4,,100.44806,,100.90467,,133.64602,,47.49667,,117.56907,,88.21607,,99.29551,
2010-09,1972.3,,1912.0,,1093.4,,314.4,,504.2,,60.3,,9269.9,,10.2,,6.0,,-2.2,,4.8,,3.5,,4.1,,18.3,,100.96724,,101.22331,,133.37383,,48.22601,,118.38987,,94.61786,,99.49092,
2010-10,1970.4,,1915.4,,1092.1,,315.9,,507.4,,54.9,,9272.7,,-1.4,,3.7,,-1.0,,1.5,,3.2,,-5.2,,6.1,,100.89429,,101.42120,,133.25609,,48.46094,,119.13442,,86.51139,,99.55631,
2010-11,1981.7,,1925.2,,1100.5,,314.3,,510.4,,56.5,,9291.3,,9.2,,8.3,,8.0,,-2.6,,3.0,,0.9,,5.9,,101.36416,,101.86090,,134.22676,,48.05737,,119.83397,,87.88471,,99.61933,
2010-12,1987.4,,1932.2,,1105.2,,314.1,,512.9,,55.2,,9294.5,,7.2,,8.2,,5.7,,-0.2,,2.8,,-1.1,,9.2,,101.72998,,102.29612,,134.92207,,48.02169,,120.48177,,86.21297,,99.71812,
2011-01,2004.5,,1952.2,,1122.2,,315.1,,514.9,,52.2,,9324.0,,17.9,,20.7,,17.8,,0.9,,2.0,,-2.8,,1.8,,102.64708,,103.39137,,137.08997,,48.15965,,120.95784,,81.88506,,99.74181,
2011-02,1995.9,,1946.6,,1109.3,,322.1,,515.3,,49.3,,9332.6,,-8.3,,-5.4,,-12.9,,7.0,,0.4,,-2.9,,5.2,,102.22071,,103.10395,,135.51935,,49.23506,,121.05026,,77.34034,,99.79727,
2011-03,2007.3,,1958.9,,1115.4,,326.2,,517.4,,48.3,,9342.1,,12.2,,13.0,,6.7,,4.2,,2.1,,-0.8,,17.4,,102.84642,,103.79367,,136.33427,,49.87761,,121.55493,,76.07648,,99.98374,
2011-04,2022.2,,1974.4,,1119.2,,336.9,,518.3,,47.8,,9348.4,,13.5,,13.7,,5.2,,8.5,,0.0,,-0.2,,6.9,,103.53898,,104.52104,,136.97164,,51.18435,,121.54759,,75.74444,,100.05639,
2011-05,2026.6,,1981.0,,1118.7,,345.2,,517.1,,45.6,,9368.6,,3.1,,5.6,,-1.2,,8.0,,-1.2,,-2.5,,-2.0,,103.69903,,104.81961,,136.82288,,52.40549,,121.27036,,71.76106,,100.03376,
2011-06,2039.0,,1990.7,,1127.2,,347.0,,516.6,,48.3,,9380.9,,12.9,,10.1,,8.8,,1.8,,-0.5,,2.8,,10.1,,104.35926,,105.35572,,137.90034,,52.68516,,121.14838,,76.12218,,100.14162,
2011-07,2049.3,,2002.9,,1128.7,,358.4,,515.7,,46.5,,9392.5,,8.8,,11.2,,0.8,,11.3,,-0.9,,-2.4,,9.2,,104.81170,,105.95020,,137.99588,,54.40590,,120.94206,,72.35067,,100.24007,
2011-08,2067.3,,2018.9,,1141.2,,362.8,,514.9,,48.4,,9462.1,,17.4,,15.3,,12.2,,3.8,,-0.8,,2.1,,71.3,,105.70146,,106.75697,,139.49176,,54.98890,,120.74824,,75.69141,,101.00133,
2011-09,2084.6,,2039.9,,1147.1,,378.2,,514.6,,44.7,,9489.1,,14.6,,18.9,,4.0,,15.3,,-0.3,,-4.3,,17.1,,106.44929,,107.75854,,139.97508,,57.30369,,120.68117,,68.94052,,101.18381,
2011-10,2081.3,,2043.3,,1151.5,,377.1,,514.7,,38.0,,9458.1,,-1.7,,4.7,,5.5,,-0.8,,0.1,,-6.4,,-22.6,,106.36422,,108.00836,,140.64016,,57.17566,,120.71004,,59.08152,,100.94307,
2011-11,2095.5,,2053.1,,1156.0,,381.4,,515.8,,42.4,,9477.4,,11.2,,7.3,,2.9,,4.0,,0.4,,3.9,,11.0,,106.93775,,108.39407,,140.99349,,57.77881,,120.81012,,65.18365,,101.06073,
2011-12,2104.9,,2064.5,,1170.8,,377.9,,515.9,,40.4,,9496.5,,7.9,,10.3,,13.9,,-3.7,,0.2,,-2.4,,23.2,,107.34209,,108.93987,,142.69244,,57.21180,,120.84560,,61.46779,,101.30368,
2012-01,2114.7,,2076.2,,1173.4,,385.4,,517.5,,38.5,,9509.8,,9.9,,12.2,,3.0,,7.6,,1.6,,-2.3,,33.8,,107.84736,,109.58320,,143.05616,,58.35890,,121.22728,,57.98963,,101.66167,
2012-02,2122.3,,2083.1,,1181.3,,382.9,,518.9,,39.3,,9539.3,,13.0,,12.0,,12.0,,-2.3,,2.4,,1.0,,44.6,,108.51182,,110.21613,,144.51550,,58.00615,,121.77814,,59.55297,,102.13886,
2012-03,2133.6,,2096.9,,1194.7,,381.6,,520.6,,36.7,,9605.7,,11.1,,13.7,,13.3,,-1.4,,1.7,,-2.6,,67.4,,109.07755,,110.93841,,146.14323,,57.80032,,122.17810,,55.63030,,102.86020,
2012-04,2143.6,,2109.5,,1202.5,,386.4,,520.7,,34.0,,9576.4,,6.0,,9.9,,7.6,,2.2,,0.1,,-3.9,,-29.2,,109.38353,,111.46117,,147.07390,,58.12999,,122.20077,,49.72887,,102.54873,
2012-05,2159.0,,2126.1,,1217.9,,386.4,,521.9,,32.9,,9626.9,,13.2,,15.0,,14.2,,-0.4,,1.2,,-1.8,,38.1,,110.05771,,112.25256,,148.81477,,58.06413,,122.47817,,47.14939,,102.95709,
2012-06,2186.7,,2155.6,,1237.3,,395.1,,523.1,,31.1,,9653.2,,28.2,,29.8,,19.7,,8.8,,1.3,,-1.6,,25.0,,111.49502,,113.82797,,151.22570,,59.39301,,122.77510,,44.79529,,103.22474,
2012-07,2216.1,,2180.3,,1263.1,,392.8,,524.4,,35.8,,9703.5,,27.6,,23.2,,25.2,,-3.3,,1.3,,4.4,,47.1,,112.90276,,115.05239,,154.30895,,58.89645,,123.07190,,51.16314,,103.72818,
2012-08,2220.2,,2188.0,,1274.0,,388.4,,525.7,,32.1,,9694.7,,5.0,,8.4,,11.4,,-4.3,,1.3,,-3.4,,4.0,,113.15963,,115.49729,,155.70314,,58.25829,,123.37105,,46.31925,,103.77174,
2012-09,2231.5,,2199.5,,1294.6,,378.3,,526.5,,32.1,,9714.5,,12.1,,12.0,,21.4,,-10.3,,0.9,,0.1,,24.4,,113.77580,,116.12920,,158.32448,,56.70754,,123.57319,,46.48926,,104.03304,
2012-10,2274.8,,2241.3,,1344.4,,370.0,,526.9,,33.5,,9777.5,,43.5,,42.0,,49.9,,-8.2,,0.4,,1.5,,65.0,,115.99416,,118.34892,,164.42586,,55.47511,,123.66024,,48.61762,,104.72860,
2012-11,2276.1,,2241.9,,1351.9,,362.3,,527.8,,34.2,,9779.4,,1.3,,0.6,,7.5,,-7.8,,0.9,,0.7,,5.0,,116.06213,,118.38287,,165.34828,,54.31290,,123.86049,,49.61963,,104.78227,
2012-12,2255.2,,2222.4,,1363.0,,330.1,,529.3,,32.8,,9788.2,,-20.1,,-19.1,,11.4,,-32.0,,1.5,,-1.1,,16.5,,115.03489,,117.37647,,166.74844,,49.51478,,124.21138,,48.04172,,104.96086,
2013-01,2247.6,,2218.1,,1362.1,,326.2,,529.9,,29.5,,9767.1,,-6.3,,-3.4,,-0.1,,-3.9,,0.6,,-2.9,,14.6,,114.71210,,117.19726,,166.73649,,48.93252,,124.34902,,43.74444,,105.11588,
2013-02,2246.6,,2215.7,,1367.1,,318.7,,529.9,,30.9,,9783.6,,-2.1,,-3.3,,4.4,,-7.7,,0.0,,1.2,,9.7,,114.60298,,117.02290,,167.27256,,47.77624,,124.35571,,45.46782,,105.21985,
2013-03,2245.7,,2214.9,,1364.0,,321.2,,529.7,,30.9,,9804.5,,-1.3,,-1.8,,-4.0,,2.3,,-0.2,,0.6,,16.8,,114.53702,,116.92535,,166.78216,,48.12831,,124.31200,,46.28332,,105.40032,
2013-04,2274.1,,2240.2,,1389.5,,320.4,,530.3,,33.9,,9823.6,,29.1,,25.9,,26.3,,-1.0,,0.6,,3.2,,27.8,,116.02068,,118.29476,,169.99848,,47.97875,,124.46070,,51.00856,,105.69974,
